,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,1.03,0.9953608924940321,0.9170450363781761,0.803702173705984,1.0000537459344365,0.9376008421944099,0.8712488817622186,0.7389241781849285,0.5922122757603511,0.7072102389002133,0.8387194463046711,-0.515,-0.6460634650534581,-0.8646583340692098,-0.9315888634795105,-0.598135218093122,-0.7100801243863192,-0.7868106798558578,-0.8845870471839622,-0.9629069962224039,-0.9454565979637227,-0.9039736154949494,-0.515,-0.349297427440574,-0.05238670230896636,0.12788668977352657,-0.40191852784131454,-0.22752071780809072,-0.08443820190636081,0.1456628689990337,0.37069472046205293,0.23824635906350944,0.06525416919027827
1,0.7508461899958746,0.8428777719411101,0.9895295921118658,1.0045946604485088,0.8065669950032746,0.8742007592379317,0.912697927205093,0.9458038639754343,0.958742356840825,0.9833471524674011,0.9944662118693213,0.23520076708124615,0.0604766224491707,-0.2471675764160921,-0.4119988936696936,0.11807572128925312,-0.05714252065007967,-0.19585404923244357,-0.4103529354871207,-0.6143658094235928,-0.5038537284573419,-0.3532721361595834,-0.9860469570771238,-0.903354394390279,-0.7423620156957705,-0.5925957667788118,-0.9246427162925271,-0.8170582385878511,-0.7168438779726494,-0.5354509284883138,-0.3443765474172318,-0.47949342401006007,-0.6411940757097371
2,0.06467646357555741,0.23349772187242457,0.5256258697939102,0.6609451442415825,0.17586363054498258,0.3369254826809771,0.45940720677573454,0.6400149049407862,0.8055898503132187,0.7264604164569587,0.611154430127073,0.8579083082206415,0.7342393786338951,0.5042980540930666,0.3309094622272084,0.7702808084315492,0.6267727632160404,0.5012695266028624,0.2862955062784166,0.0671750556862556,0.21085142000786905,0.3889114056124011,-0.9225847717961982,-0.9677371005063198,-1.0299239238869737,-0.99185460646879,-0.9461444389765333,-0.9636982458970174,-0.9606767333785959,-0.9263104112192059,-0.8727649059994735,-0.9373118364648265,-1.00006583573947
3,-0.656553822278437,-0.5024521833994866,-0.22320691739150178,-0.04098515547160477,-0.5501825016220546,-0.3829856327609416,-0.2429005546762254,-0.012692347335282128,0.21576221291448008,0.07578061423822477,-0.10345788072971493,1.015576091153011,1.009993697493316,0.9824089131104027,0.8944485741212532,1.0049533010004146,0.9709351505561238,0.9266617060958777,0.8277440074541195,0.7122948684701442,0.811266555584167,0.9202980434341778,-0.3590222688745752,-0.507541514093827,-0.7592019957189008,-0.853463418649649,-0.4547707993783595,-0.5879495177951829,-0.6837611514196517,-0.8150516601188377,-0.928057081384625,-0.8870471698223934,-0.816840162704463
4,-1.0218887370938758,-0.9660397123483984,-0.8510455190654788,-0.7206971769477579,-0.9779924407045519,-0.8952934712086168,-0.813540631688905,-0.658523512871084,-0.49101869083979155,-0.6159743177545659,-0.7619867689868575,0.6227404390869619,0.7382680970648978,0.9279941825869878,0.973138999974742,0.6948820355528325,0.7887930447257658,0.8497477548844043,0.9205126088479658,0.9713061486841358,0.9719260141700304,0.9528290724759305,0.3991482980069136,0.2277716152834974,-0.07694866352151015,-0.25244182302698664,0.2831104051517182,0.10650042648284891,-0.03620712319550018,-0.2619890959768802,-0.4802874578443447,-0.3559516964154663,-0.19084230348907574
5,-0.8332960082958324,-0.9059725061867752,-1.0175604010393586,-1.0097405136735293,-0.8756648579365905,-0.9222974505756442,-0.9431977364199525,-0.9474030440228172,-0.9316416644317403,-0.9738299463092408,-1.00746217895644,-0.10766275689077585,0.06635354970126936,0.3705398926546303,0.5243178351029255,0.008137613606234027,0.17907658721203354,0.3122215104032002,0.5143105601915258,0.7038094268649558,0.6057347494522983,0.46885489852117607,0.9409587651866063,0.8396189564855017,0.6470205083847217,0.48542267857060767,0.8675272443303564,0.7432208633636104,0.6309762260167515,0.4330924838312901,0.22783223756678342,0.3680951968569405,0.5386072804352641
6,-0.19300498139100766,-0.35481147695041804,-0.6324918861402274,-0.751434686408899,-0.29867529291617023,-0.44936009577368685,-0.5615829961154404,-0.7227257079452543,-0.8672531502569172,-0.8038051008649418,-0.7068288056204034,-0.7797154680606756,-0.6415317166940122,-0.38777854618919577,-0.20871933860406322,-0.6830250973632555,-0.5277143825321795,-0.3945521353636244,-0.17068889889420608,0.05480006744745354,-0.08880707465528125,-0.26927573748396594,0.9727204494516833,0.9963431936444351,1.0202704323294194,0.960154025012962,0.9817003902794241,0.9770744783058695,0.9561351314790651,0.89341460683946,0.8124530828094625,0.8926121755202217,0.9761045431043704
7,0.5519085321242686,0.38867932291247903,0.09542605900725251,-0.08580610561791252,0.44021130546403653,0.26715783487430744,0.12444785563789716,-0.10627965498723256,-0.332755531191679,-0.198068735539401,-0.023055442455809663,-1.0291149786319462,-1.0016665143981258,-0.9358918998183139,-0.8286099146804852,-1.0039437760960641,-0.9484502201640244,-0.8874545126464333,-0.7631663485945496,-0.623912020173749,-0.7352028136818719,-0.8614317685837168,0.47720644650767907,0.6129871914856481,0.8404658408110642,0.9144160202983962,0.5637324706320253,0.6812923852897135,0.7630066570085352,0.8694460035817837,0.9566675513654282,0.933271549221274,0.8844872110395292
8,0.9976548698941778,0.9214833873842541,0.7716157163289643,0.6263308086779434,0.940478457286204,0.8388609709318336,0.7430204344065112,0.5677734921606681,0.38211268965088446,0.515029633490099,0.6732129650299895,-0.7206633931939408,-0.8188343644628067,-0.9766865396938853,-0.9993400998633354,-0.7806552495099572,-0.8550633801759936,-0.899298582513628,-0.9419546689276486,-0.9644208981762535,-0.9830677848156599,-0.9866292991916674,-0.27699147670024177,-0.10264902292143646,0.20507082336492324,0.3730092911853961,-0.1598232077762451,0.016202409244163385,0.1562781481071182,0.3741811767669783,0.5823082085253686,0.468038151325559,0.313416334161677
9,0.9026066286083461,0.9547863479108607,1.0295416280580545,0.998961810349416,0.9309465028907417,0.9558480181983081,0.9588264151279111,0.9340534277200115,0.8898507045476657,0.9489519230598864,1.0045608954799632,-0.0215648400440481,-0.1921419612833168,-0.48805897482367316,-0.6283720234924401,-0.13420023425075558,-0.2981770649417446,-0.4236647385237993,-0.6101421889535042,-0.7821558648436849,-0.6980537855099804,-0.5770176725985716,-0.8810417885643013,-0.7626443866275487,-0.5414826532343864,-0.37058978685697985,-0.796746268639986,-0.657670953256558,-0.5351616766041113,-0.323911238766509,-0.10769483970398153,-0.2508981375499051,-0.42754322288138996
10,0.31828730501528757,0.47053428821270565,0.7293941076241164,0.8300989785687428,0.4167796203143789,0.5547039202117856,0.6548879469141884,0.7940197939572052,0.9152380285223758,0.8684875608155966,0.7913770225338044,0.6892164791292308,0.5387023966635248,0.26511963658220716,0.08321069335863153,0.5849932899637591,0.42033687441697637,0.2816198209676885,0.0524023292366166,-0.17591709514435347,-0.03465618814827019,0.14536469624594836,-1.0075037841445145,-1.0092366848762289,-0.9945137442063309,-0.913309671927375,-1.0017729102781352,-0.9750407946287599,-0.9365077678818768,-0.8464221231938186,-0.739320933378021,-0.8338313726673274,-0.9367417187797588
11,-0.43856050258344326,-0.2687770296530786,0.033871488967181486,0.21126884036613602,-0.32330702871432526,-0.14712358812456539,-0.004038586822589964,0.2235815983599758,0.44451146707925004,0.3172488795027406,0.14921719743286854,1.0263968875913556,0.9775358807105383,0.8745887110004646,0.7496936725257096,0.9870815405603195,0.9110007910489102,0.8342480364715615,0.6865401821733044,0.5256818281812283,0.6475310403716694,0.7889541776934105,-0.5878363850079157,-0.7087588510574567,-0.9084601999676462,-0.9609625128918478,-0.663774511845995,-0.7638772029243456,-0.8302094496489715,-0.9101217805332803,-0.9701932952604785,-0.9647799198744103,-0.9381713751262785
